date,ratiocob,ratiotnt,tci2007,tii2007
2011-04-01,-9.852758285601372,10.91823862866148,0.6532064184450403,-0.30319321797371845
2011-07-01,-9.638967957734968,-13.982346977448866,-2.2708627937641945,1.1316993814361798
2011-10-01,-7.8351683561616365,-2.1664910733240395,-2.2445431546408656,-6.017597421482135
2012-01-01,13.393684072217727,2.160906347214686,-0.9616305113475665,3.333647798670536
2012-04-01,-3.9138883121280554,14.775218969293103,-0.9581882844446277,-3.0094806072615943
2012-07-01,2.9883696275901928,-15.887486460761691,-2.1602120288539806,-0.7041889177526572
2012-10-01,1.6078972030452388,-5.677283696819346,-1.6002281415407493,2.4428175583415035
2013-01-01,-0.7512888468825918,5.369390713282796,-0.27348493038789057,-0.139985070621218
2013-04-01,-5.49038646785267,15.96725828998975,2.9190949459226623,-7.143028721207278
2013-07-01,9.140825966725231,-13.96768710734385,3.7624022051765627,-1.889027807627075
2013-10-01,0.27178114990589197,-2.4088427784005884,-0.5327516740768257,-1.118217114541753
2014-01-01,-11.8913755940952,0.951565733096893,0.7339024631689117,-0.9965137003590141
2014-04-01,10.253493542326385,11.582897301552975,-0.5868685270995155,-2.544029119655311
2014-07-01,2.961822806180958,-12.718447990801751,0.5622376831043274,2.8411185364586755
2014-10-01,-5.061349053995812,-2.4947140064554563,2.593423100006831,-1.135833538269826
2015-01-01,-5.322987642850108,6.84698083670523,3.0398779894628136,-3.9877165797302605
2015-04-01,11.087327940704284,15.178505468771931,2.495425793626538,-0.530348706160011
2015-07-01,1.4192650407923502,-11.885344064604265,1.3181258438703214,-4.72007694389045
2015-10-01,8.366620195673047,0.35626568284023996,2.265633520430832,-0.6317895073262192
2016-01-01,-4.1514953793784,6.364064520625434,2.7828028648741787,-0.9899938897631411
2016-04-01,13.17508859889498,17.3203438290791,-3.3588934075800103,1.9062753559587087
2016-07-01,-5.505455674977089,-12.486029341324546,0.4038144956093559,3.4150484562907035
2016-10-01,11.136371232765407,-1.4767312834428448,0.9387487122996419,2.5988970992283145
2017-01-01,1.2354416134208623,0.507825057582556,-3.54620797806815,0.022529534427961906
2017-04-01,1.466752474697186,16.506421389027114,-0.6053289027466935,-0.9412176927561022
2017-07-01,-2.321157119927908,-11.824384777501606,-0.523803358513586,5.154530893018472
2017-10-01,7.750395314868697,-3.592398279528175,0.7222233114328125,5.338957492355667
2018-01-01,-3.40447076391468,0.008095282147069227,0.15821184212359007,-1.0269780279350882
2018-04-01,1.8340436599833865,15.632152647200726,1.2560683814664797,-3.488254073466801
2018-07-01,-8.444644603955254,-13.224293639236729,0.5912320706339402,-5.551934892438492
2018-10-01,7.137941254488256,-3.667507110132817,1.5293436454962173,0.29482042322952484
2019-01-01,-11.278544684582492,1.325056924605006,-1.234719116533034,0.24175991804999963
2019-04-01,13.94891737046855,14.046926109677948,0.31592448363138015,1.7083833572550722
2019-07-01,-12.526119378372035,-12.46880145974515,0.6714911021839631,1.3538210627070058
2019-10-01,13.408662610099187,-1.0643753545834245,0.5474105600907109,-1.4542158768953595
